Date,Open,High,Low,Close,Volume,Currency,security,ticker_id,class,source
2020-03-02,38.81,41.16,34.63,40.46,0,RUB,Russian VIX,RVI,index,external
2020-03-03,37.82,38.31,36.39,37.45,0,RUB,Russian VIX,RVI,index,external
2020-03-04,39.52,39.52,37.0,37.86,0,RUB,Russian VIX,RVI,index,external
2020-03-05,38.44,39.26,37.81,38.69,0,RUB,Russian VIX,RVI,index,external
2020-03-06,40.29,46.18,40.12,45.96,0,RUB,Russian VIX,RVI,index,external
2020-03-10,69.87,74.2,56.1,60.21,0,RUB,Russian VIX,RVI,index,external
2020-03-11,64.09,65.87,63.29,65.56,0,RUB,Russian VIX,RVI,index,external
2020-03-12,78.57,94.46,76.17,94.41,0,RUB,Russian VIX,RVI,index,external
2020-03-13,89.49,89.49,82.28,87.1,0,RUB,Russian VIX,RVI,index,external
2020-03-16,94.01,101.18,85.62,96.65,0,RUB,Russian VIX,RVI,index,external
2020-03-17,98.69,101.1,93.29,95.78,0,RUB,Russian VIX,RVI,index,external
2020-03-18,100.21,124.79,99.32,118.24,0,RUB,Russian VIX,RVI,index,external
2020-03-19,121.73,126.74,96.86,99.86,0,RUB,Russian VIX,RVI,index,external
2020-03-20,88.99,92.47,79.65,89.14,0,RUB,Russian VIX,RVI,index,external
2020-03-23,99.63,101.96,90.35,95.58,0,RUB,Russian VIX,RVI,index,external
2020-03-24,88.1,90.67,76.71,79.2,0,RUB,Russian VIX,RVI,index,external
2020-03-25,73.23,83.23,70.42,76.82,0,RUB,Russian VIX,RVI,index,external
2020-03-26,78.7,80.16,71.66,72.91,0,RUB,Russian VIX,RVI,index,external
2020-03-27,73.44,85.47,72.88,82.45,0,RUB,Russian VIX,RVI,index,external
2020-03-30,87.66,87.66,76.8,76.8,0,RUB,Russian VIX,RVI,index,external
2020-03-31,75.89,76.46,68.03,70.13,0,RUB,Russian VIX,RVI,index,external
2020-04-01,73.53,74.17,71.56,72.18,0,RUB,Russian VIX,RVI,index,external
2020-04-02,70.6,73.12,66.82,68.8,0,RUB,Russian VIX,RVI,index,external
2020-04-03,70.29,70.49,60.72,68.52,0,RUB,Russian VIX,RVI,index,external
2020-04-06,69.71,69.71,64.55,64.84,0,RUB,Russian VIX,RVI,index,external
2020-04-07,65.23,65.23,58.93,59.34,0,RUB,Russian VIX,RVI,index,external
2020-04-08,59.82,59.82,57.27,57.71,0,RUB,Russian VIX,RVI,index,external
2020-04-09,60.64,63.33,57.49,59.13,0,RUB,Russian VIX,RVI,index,external
2020-04-10,60.68,61.45,57.01,57.01,0,RUB,Russian VIX,RVI,index,external
2020-04-13,57.49,60.11,55.06,56.04,0,RUB,Russian VIX,RVI,index,external
2020-04-14,55.04,55.71,51.77,53.34,0,RUB,Russian VIX,RVI,index,external
2020-04-15,56.02,63.67,56.01,61.99,0,RUB,Russian VIX,RVI,index,external
2020-04-16,61.36,61.85,54.76,58.74,0,RUB,Russian VIX,RVI,index,external
2020-04-17,56.04,56.81,53.39,54.13,0,RUB,Russian VIX,RVI,index,external
2020-04-20,57.26,59.05,55.88,57.74,0,RUB,Russian VIX,RVI,index,external
2020-04-21,68.58,70.63,66.03,66.81,0,RUB,Russian VIX,RVI,index,external
2020-04-22,64.97,65.0,53.97,54.29,0,RUB,Russian VIX,RVI,index,external
2020-04-23,48.85,52.99,47.46,48.75,0,RUB,Russian VIX,RVI,index,external
2020-04-24,50.65,52.6,48.17,49.57,0,RUB,Russian VIX,RVI,index,external
2020-04-27,49.07,49.34,46.47,47.95,0,RUB,Russian VIX,RVI,index,external
2020-04-28,48.38,49.43,45.26,47.08,0,RUB,Russian VIX,RVI,index,external
2020-04-29,46.42,46.74,42.36,42.36,0,RUB,Russian VIX,RVI,index,external
2020-04-30,43.28,46.61,42.49,44.67,0,RUB,Russian VIX,RVI,index,external
2020-05-04,45.9,48.82,45.31,46.08,0,RUB,Russian VIX,RVI,index,external
2020-05-05,42.76,43.77,39.94,39.94,0,RUB,Russian VIX,RVI,index,external
2020-05-06,40.98,44.32,40.84,43.56,0,RUB,Russian VIX,RVI,index,external
2020-05-07,43.55,43.62,40.21,41.64,0,RUB,Russian VIX,RVI,index,external
2020-05-08,41.35,42.34,40.17,40.3,0,RUB,Russian VIX,RVI,index,external
2020-05-12,43.08,43.58,40.29,40.78,0,RUB,Russian VIX,RVI,index,external
2020-05-13,42.64,43.43,39.72,41.01,0,RUB,Russian VIX,RVI,index,external
2020-05-14,44.35,44.5,39.32,41.93,0,RUB,Russian VIX,RVI,index,external
2020-05-15,39.64,39.64,35.39,38.36,0,RUB,Russian VIX,RVI,index,external
2020-05-18,37.07,37.36,35.43,36.12,0,RUB,Russian VIX,RVI,index,external
2020-05-19,34.98,35.93,34.51,35.5,0,RUB,Russian VIX,RVI,index,external
2020-05-20,35.83,36.89,34.26,34.96,0,RUB,Russian VIX,RVI,index,external
2020-05-21,35.47,37.03,34.6,35.46,0,RUB,Russian VIX,RVI,index,external
2020-05-22,35.17,36.22,34.58,34.92,0,RUB,Russian VIX,RVI,index,external
2020-05-25,37.18,37.18,36.01,36.11,0,RUB,Russian VIX,RVI,index,external
2020-05-26,35.4,36.06,35.1,35.47,0,RUB,Russian VIX,RVI,index,external
2020-05-27,36.16,37.33,35.25,37.27,0,RUB,Russian VIX,RVI,index,external
2020-05-28,35.7,36.41,34.92,35.93,0,RUB,Russian VIX,RVI,index,external
2020-05-29,35.97,36.21,35.08,35.47,0,RUB,Russian VIX,RVI,index,external
2020-06-01,36.77,36.77,35.43,36.03,0,RUB,Russian VIX,RVI,index,external
2020-06-02,35.38,36.03,34.96,35.31,0,RUB,Russian VIX,RVI,index,external
2020-06-03,35.83,36.26,34.48,34.7,0,RUB,Russian VIX,RVI,index,external
2020-06-04,35.89,36.23,34.68,36.23,0,RUB,Russian VIX,RVI,index,external
2020-06-05,35.18,35.18,34.27,34.39,0,RUB,Russian VIX,RVI,index,external
2020-06-08,36.11,36.34,34.79,35.84,0,RUB,Russian VIX,RVI,index,external
2020-06-09,35.31,35.54,34.25,35.38,0,RUB,Russian VIX,RVI,index,external
2020-06-10,35.59,35.62,34.35,34.92,0,RUB,Russian VIX,RVI,index,external
2020-06-11,35.21,36.32,34.04,35.65,0,RUB,Russian VIX,RVI,index,external
2020-06-15,38.85,39.05,36.85,37.78,0,RUB,Russian VIX,RVI,index,external
2020-06-16,36.85,38.06,36.02,37.39,0,RUB,Russian VIX,RVI,index,external
2020-06-17,36.78,38.25,36.37,38.07,0,RUB,Russian VIX,RVI,index,external
2020-06-18,38.42,38.53,35.53,35.98,0,RUB,Russian VIX,RVI,index,external
2020-06-19,35.16,35.21,32.51,33.19,0,RUB,Russian VIX,RVI,index,external
2020-06-22,35.52,35.88,33.62,34.32,0,RUB,Russian VIX,RVI,index,external
2020-06-23,34.7,35.25,32.07,32.67,0,RUB,Russian VIX,RVI,index,external
2020-06-25,32.88,33.02,31.4,31.49,0,RUB,Russian VIX,RVI,index,external
2020-06-26,32.52,32.55,30.62,31.41,0,RUB,Russian VIX,RVI,index,external
2020-06-29,32.78,34.05,32.36,33.68,0,RUB,Russian VIX,RVI,index,external
2020-06-30,33.06,35.49,33.06,34.98,0,RUB,Russian VIX,RVI,index,external
2020-07-02,35.98,36.13,31.25,32.77,0,RUB,Russian VIX,RVI,index,external
2020-07-03,32.12,33.25,31.82,32.16,0,RUB,Russian VIX,RVI,index,external
2020-07-06,32.32,32.32,30.87,31.95,0,RUB,Russian VIX,RVI,index,external
2020-07-07,33.72,34.15,31.67,32.03,0,RUB,Russian VIX,RVI,index,external
2020-07-08,32.79,33.28,31.84,32.82,0,RUB,Russian VIX,RVI,index,external
2020-07-09,32.82,32.82,31.01,32.33,0,RUB,Russian VIX,RVI,index,external
2020-07-10,33.76,34.24,30.01,30.47,0,RUB,Russian VIX,RVI,index,external
2020-07-13,32.45,32.79,31.01,31.69,0,RUB,Russian VIX,RVI,index,external
2020-07-14,33.29,34.74,33.11,34.16,0,RUB,Russian VIX,RVI,index,external
2020-07-15,34.91,34.95,31.96,33.02,0,RUB,Russian VIX,RVI,index,external
2020-07-16,33.25,33.84,30.75,31.52,0,RUB,Russian VIX,RVI,index,external
2020-07-17,32.06,32.46,31.01,31.39,0,RUB,Russian VIX,RVI,index,external
2020-07-20,32.75,33.1,29.77,30.28,0,RUB,Russian VIX,RVI,index,external
2020-07-21,31.42,31.5,29.91,31.06,0,RUB,Russian VIX,RVI,index,external
2020-07-22,31.45,32.35,30.36,31.22,0,RUB,Russian VIX,RVI,index,external
2020-07-23,30.36,31.1,29.6,30.59,0,RUB,Russian VIX,RVI,index,external
2020-07-24,31.3,31.83,31.05,31.1,0,RUB,Russian VIX,RVI,index,external
2020-07-27,30.96,31.12,28.94,29.89,0,RUB,Russian VIX,RVI,index,external
2020-07-28,29.87,31.52,29.15,31.03,0,RUB,Russian VIX,RVI,index,external
2020-07-29,30.72,30.72,29.46,29.47,0,RUB,Russian VIX,RVI,index,external
2020-07-30,30.24,32.15,30.24,31.89,0,RUB,Russian VIX,RVI,index,external
2020-07-31,32.29,32.48,31.12,31.3,0,RUB,Russian VIX,RVI,index,external
2020-08-03,32.48,32.59,30.76,30.79,0,RUB,Russian VIX,RVI,index,external
2020-08-04,30.11,31.58,30.09,30.97,0,RUB,Russian VIX,RVI,index,external
2020-08-05,29.86,30.13,28.98,29.85,0,RUB,Russian VIX,RVI,index,external
2020-08-06,29.88,30.04,29.22,29.53,0,RUB,Russian VIX,RVI,index,external
2020-08-07,29.42,30.0,29.01,29.39,0,RUB,Russian VIX,RVI,index,external
2020-08-10,30.44,30.44,28.76,29.62,0,RUB,Russian VIX,RVI,index,external
2020-08-11,28.81,29.13,27.82,28.81,0,RUB,Russian VIX,RVI,index,external
2020-08-12,28.73,29.02,28.05,28.32,0,RUB,Russian VIX,RVI,index,external
2020-08-13,27.93,28.3,25.78,26.01,0,RUB,Russian VIX,RVI,index,external
2020-08-14,26.39,28.23,26.24,26.33,0,RUB,Russian VIX,RVI,index,external
2020-08-17,27.4,32.79,26.96,31.56,0,RUB,Russian VIX,RVI,index,external
2020-08-18,31.77,32.37,29.46,30.88,0,RUB,Russian VIX,RVI,index,external
2020-08-19,30.82,31.24,29.33,29.37,0,RUB,Russian VIX,RVI,index,external
2020-08-20,31.73,32.05,30.88,31.56,0,RUB,Russian VIX,RVI,index,external
2020-08-21,30.15,33.25,29.09,32.61,0,RUB,Russian VIX,RVI,index,external
2020-08-24,31.66,31.98,30.75,30.91,0,RUB,Russian VIX,RVI,index,external
2020-08-25,31.54,31.62,30.83,31.62,0,RUB,Russian VIX,RVI,index,external
2020-08-26,31.76,32.74,30.99,31.65,0,RUB,Russian VIX,RVI,index,external
2020-08-27,31.3,32.35,31.12,31.65,0,RUB,Russian VIX,RVI,index,external
2020-08-28,31.95,32.51,31.45,31.58,0,RUB,Russian VIX,RVI,index,external
2020-08-31,32.58,33.43,32.17,33.15,0,RUB,Russian VIX,RVI,index,external
2020-09-01,33.04,33.25,32.15,32.35,0,RUB,Russian VIX,RVI,index,external
2020-09-02,32.41,37.04,32.0,35.68,0,RUB,Russian VIX,RVI,index,external
2020-09-03,37.03,37.07,35.17,36.51,0,RUB,Russian VIX,RVI,index,external
2020-09-04,36.91,36.94,34.92,35.78,0,RUB,Russian VIX,RVI,index,external
2020-09-07,37.17,37.64,36.18,36.37,0,RUB,Russian VIX,RVI,index,external
2020-09-08,36.0,37.32,35.52,36.59,0,RUB,Russian VIX,RVI,index,external
2020-09-09,37.5,37.59,35.07,35.34,0,RUB,Russian VIX,RVI,index,external
2020-09-10,34.87,35.08,33.66,34.29,0,RUB,Russian VIX,RVI,index,external
2020-09-11,33.11,33.82,32.16,32.58,0,RUB,Russian VIX,RVI,index,external
2020-09-14,32.71,34.49,32.53,33.23,0,RUB,Russian VIX,RVI,index,external
2020-09-15,33.29,33.75,30.53,31.33,0,RUB,Russian VIX,RVI,index,external
2020-09-16,31.35,31.46,29.88,30.74,0,RUB,Russian VIX,RVI,index,external
2020-09-17,30.32,30.77,28.93,29.33,0,RUB,Russian VIX,RVI,index,external
2020-09-18,29.42,30.2,28.48,30.01,0,RUB,Russian VIX,RVI,index,external
2020-09-21,31.52,36.01,30.98,35.95,0,RUB,Russian VIX,RVI,index,external
2020-09-22,34.81,35.61,33.28,33.32,0,RUB,Russian VIX,RVI,index,external
2020-09-23,32.72,33.47,32.62,32.67,0,RUB,Russian VIX,RVI,index,external
2020-09-24,34.94,36.8,33.93,34.77,0,RUB,Russian VIX,RVI,index,external
2020-09-25,33.91,39.15,32.35,38.81,0,RUB,Russian VIX,RVI,index,external
2020-09-28,38.98,41.29,38.98,41.0,0,RUB,Russian VIX,RVI,index,external
2020-09-29,40.93,42.93,39.82,40.95,0,RUB,Russian VIX,RVI,index,external
2020-09-30,41.49,41.98,37.51,37.79,0,RUB,Russian VIX,RVI,index,external
2020-10-01,36.75,38.27,36.38,38.15,0,RUB,Russian VIX,RVI,index,external
2020-10-02,38.29,39.59,38.29,39.15,0,RUB,Russian VIX,RVI,index,external
2020-10-05,39.2,39.74,36.22,36.23,0,RUB,Russian VIX,RVI,index,external
2020-10-06,35.64,35.83,32.3,33.34,0,RUB,Russian VIX,RVI,index,external
2020-10-07,33.34,34.71,33.24,33.28,0,RUB,Russian VIX,RVI,index,external
2020-10-08,33.65,34.28,32.23,33.3,0,RUB,Russian VIX,RVI,index,external
